Cust_ID,SSN,Age,Annual_Income,Monthly_Income,Amount_Invested_Monthly,Card_Transactions_Per_Month,Average_Transaction_Amount,Rent_Expenditure,Utilities_Expenditure,Education_Expenditure,Healthcare_Expenditure,Luxury_Expenditure,Travel_Expenditure,Savings_to_Income_Ratio,Missed_Payment_Utilities,Missed_Payment_Insurance,Employment_Stability,Debt_to_Income_Ratio,Savings_Account_Balance,Dependents,Aspirational_Spending_Ratio,Emergency_Fund_Ratio,Overdraft_Fees,Pre_Cursor_Credit_Score
CUST_3570,978-71-9047,39,54913.0,4576.083333333333,0,112,45.26702190058277,1038.98,195.31899408891078,9334.07,11035.83,14206.64,1153.0280553553018,0.389,7,9,10,1.162,3906.4583068200486,4,0.28,0.826,80.73151925323484,597.6042403733826
CUST_3571,340-36-9051,29,51503.02,4291.918333333333,0,259,69.26909350464612,643.57,179.59669013680968,7340.76,4826.26,19722.68,362.7482059176561,0.959,8,5,11,0.508,7697.638044193293,5,0.39,3.359,114.52438448694903,660.8678077565256
CUST_3572,272-44-6403,28,46447.68,3870.64,100,253,62.438607320532434,937.33,241.34130003036015,1400.65,618.56,16544.96,0.0,0.529,7,0,6,1.076,9660.315661488352,4,0.356,1.664,16.16746241202239,728.0462687939888
CUST_3573,458-18-2995,37,0.0,0.0,500,204,56.17756843097447,1184.05,187.83600702351066,37134.54,10853.23,0.0,719.8123130077174,0.747,11,2,15,0.496,4237.10760291518,4,0.5,0.1,7.121375309071104,655.7893123454645
CUST_3574,632-61-8145,40,61362.89,5113.574166666666,0,274,59.20490830561764,1307.77,213.2261087238089,670.89,1806.9,1930.19,914.5281187843428,0.717,2,6,3,0.802,15624.973628941249,3,0.046,2.193,121.1132712208674,730.5533643895664
CUST_3575,708-60-3102,29,30535.9,2544.6583333333333,500,143,41.32911960513035,790.13,252.30477075155744,25028.6,6999.8,11418.23,0.0,0.843,9,10,10,0.679,15553.619765188081,2,0.374,1.319,56.88785449711175,642.6860727514442
CUST_3576,432-53-1242,48,62274.21,5189.5175,0,186,69.35289690811591,247.96,195.60528209750333,4414.8,7781.99,8802.28,457.5463308604809,0.97,9,8,13,1.05,6735.792628068196,5,0.149,4.609,26.829462727216207,718.365268636392
CUST_3577,960-97-9015,48,75002.9,6250.241666666666,100,108,59.20274008290012,1097.73,195.00869436757725,2996.59,10942.41,20602.64,837.1719649813396,0.554,7,11,19,0.584,13400.660414672897,5,0.286,1.571,96.32863340955578,590.3556832952221
CUST_3578,508-96-7747,19,16477.94,1373.1616666666666,100,39,46.75506892289086,832.81,188.48346076348466,1598.08,3001.59,4317.75,943.7352364075637,0.692,9,0,0,0.545,14416.932132436163,1,0.319,0.747,62.43061088118566,726.4246945594073
CUST_3579,402-89-5330,27,61665.19,5138.765833333334,500,72,51.97484937166539,1025.46,209.50243661970376,26482.89,489.91,25217.17,27.615525680214592,0.671,10,3,8,1.142,4291.88428775637,0,0.409,2.703,76.48246155039162,744.4687692248041
CUST_3580,795-47-3186,36,25288.6,2107.383333333333,100,37,66.88179689678104,381.26,240.3474248383986,37630.42,4153.03,8151.09,424.54441976279884,0.702,5,6,8,0.249,12567.61235544902,3,0.339,1.529,37.06623252387265,709.2468837380637
CUST_3581,294-24-1646,39,49152.05,4096.004166666667,0,155,68.77386003740092,1071.69,238.86473376711348,28036.93,7448.23,20819.51,349.39112593561254,0.215,5,11,6,0.17,21319.34363833856,2,0.431,0.456,-20.912396290120906,649.2261981450604
CUST_3582,100-58-9904,56,47481.1,3956.758333333333,100,297,43.15520160054884,1348.94,224.5633021290074,3571.7,10836.12,17858.5,195.10379780671784,0.331,8,9,6,0.364,14965.546607564562,4,0.38,0.529,68.22339995800739,567.0183000209963
CUST_3583,512-35-7572,36,65128.36,5427.363333333334,0,78,32.12565094483341,1022.64,260.49518440063065,7119.67,10778.34,32558.69,562.0623402107383,0.703,7,8,10,0.491,10675.645826316777,1,0.5,1.749,-13.423132114890535,726.8415660574452
CUST_3584,334-80-7539,34,62158.42,5179.868333333333,2000,261,40.88703589085519,1241.33,204.13321104985644,9979.49,6343.09,26848.55,599.9099674535397,0.302,0,7,6,0.459,11734.296560840226,3,0.442,0.792,27.2111553408016,705.1344223295993
CUST_3585,450-41-2909,24,55242.33,4603.5275,0,171,41.917439983672445,1082.33,270.23184033196117,6070.92,2115.24,5830.18,1039.051948431568,0.388,6,1,2,0.145,10365.268882838405,0,0.124,1.168,-38.17375741899329,833.4468787094967
CUST_3586,986-60-1080,19,17132.84,1427.7366666666667,0,119,52.4650452110793,411.55,252.49484254595578,5909.88,253.87,8235.66,0.0,0.302,5,1,0,1.033,10396.463365463545,1,0.481,0.629,-75.47361921382402,787.3168096069121
CUST_3587,135-76-2690,34,0.0,0.0,0,141,73.94840678909834,1232.41,167.31512888961976,579.1,8248.04,0.0,659.762783290664,0.272,4,8,15,0.501,6546.08450144942,4,0.5,0.1,83.38693708396912,603.9065314580155
CUST_3588,856-49-9659,56,68245.65,5687.1375,0,280,40.589349206975534,886.18,239.37071276332526,39438.31,15323.16,20741.22,261.0026944441837,0.637,2,11,20,0.364,16607.746221361565,5,0.308,1.508,90.24496592810175,646.0875170359492
CUST_3589,241-78-2494,33,64929.37,5410.780833333333,100,197,57.76038446426713,670.1,107.17331710609862,2083.49,6230.79,30560.65,147.47415251289874,0.586,0,1,15,0.494,11676.057687815555,2,0.473,2.446,114.12035690641929,803.8598215467903
CUST_3590,720-88-1901,27,30050.39,2504.1991666666668,0,29,46.31545555264454,1471.28,260.110041047352,570.49,4007.44,3217.88,418.77018082568856,0.173,7,9,1,0.976,12458.852500458286,0,0.121,0.21,162.07045290157745,611.7147735492113
CUST_3591,772-64-1444,40,56946.91,4745.575833333333,0,285,50.382261125401484,1307.75,196.4352501818453,4782.37,10596.76,24410.26,585.2385868085601,0.412,11,6,6,1.187,6667.775566219746,3,0.439,0.819,8.404791719403137,620.8776041402984
CUST_3592,818-89-3198,18,45814.56,3817.8799999999997,0,186,56.05923833825384,955.1,161.1493877106271,5252.13,1331.2,21834.13,324.14450027945645,0.211,2,11,0,0.582,12105.14878255507,0,0.484,0.656,72.4616401237362,659.0391799381318
CUST_3593,339-19-5008,36,71729.83,5977.485833333333,500,108,74.0318214979657,1137.95,112.62457058718734,12121.56,4416.72,30619.68,420.6837960047247,0.584,6,9,14,0.243,15508.430406367259,5,0.433,2.157,91.08061744717337,611.4996912764134
CUST_3594,532-26-1496,43,51671.7,4305.974999999999,0,256,54.94692280499162,1264.17,193.2408924688424,7010.17,6716.69,21163.99,497.1250929397392,0.762,5,10,0,0.344,4083.750483731712,3,0.419,1.627,58.59913213706413,639.440433931468
CUST_3595,539-54-5253,26,68007.8,5667.316666666667,0,27,5.0,520.52,260.76905188451803,32190.76,394.98,8997.92,625.8648555504544,0.067,1,8,4,0.367,12116.215757292506,0,0.142,0.466,79.42457881828601,726.7577105908571
CUST_3596,271-83-6430,49,37728.69,3144.0575000000003,100,298,46.01763928337405,743.8,212.13678899264698,7667.69,10381.65,7679.67,841.9081557411322,0.196,1,7,6,0.503,7281.5371252386185,4,0.226,0.338,69.81806711311754,661.0509664434411
CUST_3597,502-38-2793,42,55700.47,4641.705833333333,0,134,81.38206755987906,762.9,180.1946969337024,36662.03,2436.77,21175.48,440.5562474011378,0.337,10,11,15,0.597,6040.103397009625,4,0.388,1.365,6.934379689199627,591.8828101554002
CUST_3598,775-28-5761,49,41746.44,3478.8700000000003,0,162,72.84166005328984,1399.07,190.50119100082821,5748.28,5022.92,2466.49,529.9807705977744,0.831,2,10,12,0.506,10418.701563225462,1,0.072,1.44,-27.816267086570967,811.0581335432853
CUST_3599,562-47-9834,21,37630.85,3135.9041666666667,500,78,65.81257233404988,1826.19,266.4970852579849,30156.26,2678.26,16715.11,510.7606435309122,0.321,2,10,2,0.676,4342.54592961048,1,0.458,0.435,61.35313788670459,662.2734310566477
CUST_3600,969-89-5190,33,3402.6,283.55,0,155,73.58675316753856,1436.48,234.94200880686577,3224.44,6483.34,357.71,1019.3277938409063,0.535,1,11,4,0.805,7430.779526344369,1,0.405,0.1,75.65477091750027,668.4226145412499
CUST_3601,959-80-1477,44,68469.61,5705.800833333334,0,54,66.48045692073683,1247.08,197.91885923872218,4123.69,886.55,19336.05,645.6612295712142,0.439,7,4,6,0.325,8217.34977563063,1,0.292,1.649,-6.248758879348538,760.8543794396743
CUST_3602,782-71-7854,20,84993.87,7082.822499999999,100,29,73.19898657407663,789.11,246.725327151355,8367.42,2097.61,4464.71,615.9827505638816,0.298,0,1,2,1.2,12910.11214665058,2,0.06,1.743,200.77935203427577,747.3703239828621
CUST_3603,583-33-1755,44,22240.1,1853.3416666666665,0,256,27.649941193827274,1496.25,239.67191061294616,6449.24,3714.44,2059.32,487.9094363863262,0.979,2,5,9,0.34,16403.72394813432,5,0.115,0.887,-25.637679431952876,766.0088397159765
CUST_3604,522-77-6724,33,63871.91,5322.659166666667,0,212,48.80281710972999,1055.01,155.54821566648732,28653.16,15.43,18698.5,507.67280899457387,0.904,0,6,14,0.73,14162.509781570698,2,0.301,3.971,67.30502794757653,838.8674860262117
CUST_3605,911-14-5150,44,63038.38,5253.198333333333,500,18,52.95108386543254,795.42,182.69127202757443,353.03,9363.92,20003.41,0.0,0.74,3,9,12,0.729,20862.653533865538,4,0.317,2.211,13.228457579487419,716.9057712102563
CUST_3606,609-39-4612,37,39708.03,3309.0025,2000,189,51.08093488579334,1489.03,270.96949483796004,9975.26,2686.03,5355.65,372.41731165642926,0.358,0,6,6,0.391,15329.683619280839,3,0.144,0.597,67.77974793172447,723.5501260341379
CUST_3607,509-92-2689,49,35250.3,2937.525,100,165,38.458654307100424,1731.94,233.80909252886923,29033.99,2509.38,2099.11,659.489349394045,0.563,0,4,20,0.55,9000.334713783112,4,0.078,0.76,17.50210229848237,796.7989488507588
CUST_3608,392-62-6789,22,73610.09,6134.174166666667,0,28,52.92640807245156,1495.48,288.62409516200523,2243.24,5401.61,20226.43,502.9077809927527,0.516,11,9,1,1.197,0.0,1,0.282,1.417,87.95556353917077,613.9622182304146
CUST_3609,358-52-8942,38,71502.22,5958.518333333333,0,112,15.995346332376169,2151.39,229.95583953518687,1773.02,458.32,30053.74,450.36875172105465,0.425,3,8,5,0.456,14460.828111968625,3,0.427,1.047,75.89620785295747,651.5418960735212
CUST_3610,480-58-2912,20,59029.8,4919.150000000001,100,255,59.06332225023352,896.59,164.50231778726663,20619.66,5539.94,5945.65,927.8112662813068,0.385,5,5,0,1.09,7321.747394293217,2,0.116,1.244,83.29590561899182,700.8820471905041
CUST_3611,940-50-3409,39,39600.61,3300.0508333333332,0,94,36.524259774178375,1012.45,198.95494670664618,2160.42,8242.82,13693.2,618.8354580368219,0.188,10,9,20,0.033,7660.091487902301,0,0.361,0.327,9.53614271052095,675.0719286447394
CUST_3612,688-88-2461,38,71789.11,5982.425833333334,0,243,6.479185717333511,847.73,239.36823059018175,6804.54,2008.11,13851.03,146.39260587655306,0.139,5,8,5,0.625,5875.331655275435,2,0.195,0.663,24.786548144398353,678.3167259278009
CUST_3613,226-78-3268,32,33268.3,2772.3583333333336,500,144,50.330280235984446,845.3,199.5584345632675,7018.38,3447.17,15687.47,26.55705241020567,0.209,11,7,11,0.591,435.1768305254711,2,0.472,0.435,-24.30605292805038,636.1030264640252
CUST_3614,190-36-1007,27,78412.74,6534.395,0,46,80.96229494777046,1758.88,203.03007250991467,3723.88,7892.17,3237.39,784.667728073252,0.768,3,9,2,0.572,10315.866086931082,0,0.051,1.916,9.836653926967475,800.7016730365162
CUST_3615,643-93-2417,32,82644.14,6887.011666666666,0,101,11.982637895799089,756.83,301.75169019143743,8613.29,6093.24,1651.58,230.17284679213756,0.23,6,8,0,0.095,11002.020073256088,0,0.023,1.011,79.3373307336174,699.7513346331914
CUST_3616,368-72-4932,36,73629.6,6135.8,0,26,45.13912567100692,981.04,188.14337463840226,7159.06,6742.72,4576.38,582.205174814757,0.928,7,0,11,0.712,10794.287037180926,4,0.07,3.289,51.35783385531732,801.5010830723413
CUST_3617,774-70-2287,38,56856.16,4738.013333333333,500,99,17.557783889842057,1704.31,216.09659839311755,7176.92,7635.91,22243.4,739.3873440092798,0.4,1,10,9,0.201,16643.601111210963,0,0.404,0.741,95.08070844525783,704.8796457773711
CUST_3618,896-50-8637,54,0.0,0.0,0,174,55.14108453442257,1354.49,213.0215953972222,838.61,7688.57,0.0,580.8623879625541,0.217,8,1,0,0.764,0.0,4,0.5,0.1,42.609253124387315,621.5453734378063
CUST_3619,760-85-7922,44,46304.38,3858.6983333333333,0,262,67.42082462298016,793.66,245.65668326430793,12581.37,2265.03,19042.14,973.9726667315505,0.834,4,7,9,0.931,16198.866604132312,2,0.432,2.62,16.616749786431683,760.5916251067841
CUST_3620,613-59-9104,29,85297.6,7108.133333333334,0,90,33.81518833228585,1167.71,213.0348089614109,4203.35,1346.41,30614.67,449.9541549553363,0.484,5,5,3,1.114,12959.787188745815,0,0.364,2.304,107.28826195830969,736.2358690208453
CUST_3621,293-12-4407,41,68741.13,5728.427500000001,1000,193,41.527742184678814,520.51,206.47347016479708,18792.17,8670.69,1979.22,591.6850159434368,0.419,0,0,11,0.919,7401.9619205818635,5,0.037,1.656,-9.557647403679038,827.1488237018395
CUST_3622,534-77-8416,44,58706.28,4892.19,100,299,47.02635043191687,1119.59,300.7747276136662,5214.36,11967.21,6276.04,373.8987679288563,0.363,3,10,14,0.831,9105.895121416763,1,0.113,0.735,100.90908922407046,699.0954553879649
CUST_3623,597-93-5760,28,36383.1,3031.9249999999997,0,258,74.7881714457051,1230.7,194.88205662494133,6963.32,2586.43,17015.99,415.94850532184495,0.364,6,9,7,0.445,11739.506019978187,5,0.479,0.672,105.32113244996475,545.0794337750177
CUST_3624,769-91-2897,42,70488.12,5874.009999999999,500,224,22.036569974962443,1256.39,236.66012623808712,5782.87,6505.52,21949.76,740.6733986448129,0.68,5,0,5,0.564,12358.597506596807,2,0.322,1.963,-5.927350011637234,814.0236750058185
CUST_3625,750-26-5087,20,18540.65,1545.0541666666668,0,167,40.92248566439336,1950.98,135.64698556516666,9265.49,6106.08,4341.52,777.6477428358806,0.448,1,10,1,0.436,5733.389493224261,0,0.276,0.267,39.65644948551402,722.311775257243
CUST_3626,348-32-8607,28,46583.28,3881.94,0,188,81.41419485864125,1497.29,200.11097359050285,6902.69,2215.54,15193.42,33.82042704776727,0.494,6,0,2,0.418,9967.02443423651,2,0.327,1.019,50.89357645600882,740.9332117719956
CUST_3627,915-29-8255,21,84797.59,7066.465833333333,100,29,35.45290594657625,731.75,195.18589452440173,12520.62,2521.38,7572.16,268.12450284086276,0.315,8,2,0,0.236,6840.586923414239,0,0.092,1.958,118.52607519494593,736.446962402527
CUST_3628,898-36-5867,33,33912.59,2826.049166666666,100,156,42.10996932426208,1243.49,196.39569762714908,3331.54,3691.14,15139.75,563.0755802639416,0.185,8,8,1,0.387,9536.506084726112,1,0.463,0.299,119.42460476047367,581.2176976197633
CUST_3629,340-22-3722,30,62183.79,5181.9825,0,77,53.602601997949954,1173.85,113.96700061703804,31521.0,300.79,20405.72,675.9413631099541,0.836,2,5,3,0.06,6042.306735943155,1,0.339,3.3,96.92352998465148,791.4382350076743
CUST_3630,335-81-7686,31,14857.52,1238.1266666666668,1000,86,96.54343662188091,1946.24,182.27524645200157,21924.96,4860.01,3500.76,133.05719675759158,0.931,5,1,0,0.507,10383.632081561005,1,0.245,0.455,56.25474387129066,773.0226280643546
CUST_3631,601-19-5587,43,36955.95,3079.6625,0,111,27.652533460579992,1023.46,156.57491660815717,20983.18,2760.97,8451.37,333.92504450926106,0.812,0,7,19,0.584,7274.874664010796,1,0.238,1.773,39.559487865550786,830.4802560672247
CUST_3632,120-83-2666,36,53589.26,4465.7716666666665,2000,149,65.10718749913725,1252.14,254.3226467218499,20524.19,1424.47,22035.3,662.1780975999619,0.479,3,10,18,0.726,11743.594265079235,2,0.424,1.316,123.28292784795951,662.2285360760203
CUST_3633,515-29-7172,43,57072.4,4756.033333333334,500,82,26.244142583058355,1306.83,156.74754068932012,3366.69,9399.35,8785.4,717.0608334235845,0.974,4,9,19,0.264,2911.6371665856545,2,0.166,2.062,146.87239852945817,717.9038007352709
CUST_3634,460-61-4954,51,91348.9,7612.408333333333,2000,216,29.849012578971443,772.09,231.4066924373912,1291.11,12016.55,6263.42,618.3117478633508,0.641,8,2,18,0.344,5140.5659966676885,2,0.075,2.434,73.10213630457855,782.6789318477107
CUST_3635,261-93-9252,56,39918.98,3326.581666666667,0,222,39.731190141338686,590.24,233.77001215582916,1467.94,15316.28,3705.87,452.21889425848633,0.84,2,0,4,0.869,14055.993534826126,3,0.104,1.33,14.429832351071331,828.9850838244644
CUST_3636,224-81-8238,34,61888.73,5157.394166666667,0,88,59.29685935511105,1109.42,170.2161124971535,354.12,9772.46,2510.7,200.11968480714535,0.754,8,9,3,0.573,14131.272184956344,1,0.044,1.857,81.13196230888278,695.8740188455587
CUST_3637,937-20-7609,40,61327.65,5110.6375,500,122,39.00517257682967,1466.72,157.48001410750135,9580.06,10696.2,15573.02,387.891067655715,0.722,4,5,10,0.169,17445.929981920704,2,0.26,1.467,120.61547551356911,719.1322622432155
CUST_3638,342-98-1958,33,38223.01,3185.2508333333335,500,262,52.658298317829626,674.82,185.88167714375047,1376.41,1243.79,12943.42,803.7757028147953,0.66,2,3,8,0.903,6474.057894986588,3,0.36,2.18,-1.6225116679703167,797.4112558339851
CUST_3639,632-12-1081,45,69118.94,5759.911666666667,1000,142,35.6500691132245,1160.09,180.09517080067243,7912.78,3096.4,32278.03,774.9249011078056,0.251,1,5,20,0.183,0.0,3,0.478,0.905,124.90670661509448,690.3966466924528
CUST_3640,955-19-3970,43,63363.45,5280.287499999999,0,206,51.62976397238712,932.26,150.8341473456567,3834.96,1620.44,23787.11,241.9457870431598,0.33,8,11,4,0.487,5886.944301079477,2,0.379,1.43,-58.73312963446038,664.5665648172302
CUST_3641,111-16-8824,28,44530.49,3710.8741666666665,100,34,24.045968145069814,425.58,185.20956303266567,17816.81,3045.75,12983.1,977.9111638160697,0.892,10,7,1,0.109,7430.123884915192,3,0.314,3.828,33.94021562822472,694.7898921858878
CUST_3642,548-73-1761,30,53894.05,4491.170833333334,1000,110,24.543219183863698,1293.26,215.59870296101334,631.68,1145.28,23280.99,270.15684999647806,0.221,11,3,3,0.527,15330.180567386704,0,0.437,0.619,58.49254094780535,666.4837295260972
CUST_3643,213-35-2806,49,30808.56,2567.38,1000,254,39.72929389236178,1363.68,140.45475058685935,2094.47,9849.41,13743.9,545.1138448794226,0.232,10,3,3,0.67,11979.054819425615,4,0.464,0.256,73.23975459389325,579.7001227030535
CUST_3644,598-42-6154,30,32288.25,2690.6875,0,40,62.22166655189104,1468.17,190.2383629234188,8209.8,6615.84,11500.84,185.01877704339879,0.32,5,10,4,0.786,12294.913899375408,1,0.362,0.39,40.317443618309305,655.4412781908453
CUST_3645,804-81-4659,34,49568.86,4130.738333333334,100,299,53.875927182632346,1513.29,173.74714448367178,3804.88,1669.6,1394.98,1008.0482390874214,0.394,5,5,12,1.488,31.66704456262215,3,0.048,0.891,-81.3460233634143,787.3930116817073
CUST_3646,990-92-8192,42,64949.48,5412.456666666667,100,265,34.51253854226101,1160.33,204.66759560147574,3204.91,8032.68,9474.91,754.8852370593881,0.575,1,1,3,0.312,13485.041083539503,0,0.158,1.53,-25.44227986171953,850.0
CUST_3647,668-41-4083,33,43329.8,3610.816666666667,0,215,27.3686108141656,1360.18,294.23023593322785,8994.03,233.43,7283.44,556.1537774838625,0.625,7,2,9,0.616,13195.739580382357,3,0.181,1.348,84.72595034993208,715.7470248250339
CUST_3648,418-86-4675,50,37670.85,3139.2374999999997,2000,77,70.67620870172013,1275.15,124.23353893027505,6245.85,6682.62,18786.1,373.0184276204999,0.946,4,1,12,0.726,7433.379770233333,3,0.5,1.518,55.98634787739332,763.6668260613033
CUST_3649,100-60-6957,45,45385.57,3782.130833333333,0,224,77.26486516482915,170.73,194.69460259490907,22508.8,3950.85,10533.14,1152.7817579870111,0.12,9,11,11,1.525,4975.6227352741325,1,0.257,0.653,24.69014283146303,633.0149285842684
CUST_3650,235-77-5228,26,66572.34,5547.695,100,131,60.154487682997406,600.08,213.9752794605651,5857.15,7987.96,25360.24,656.0886628987541,0.248,5,8,1,0.646,6462.639028643718,0,0.391,0.93,-20.00263679874331,723.9013183993717
CUST_3651,185-48-4395,29,22963.3,1913.6083333333333,1000,55,57.11085010749733,903.83,174.50697748533463,1374.18,8234.08,9343.74,1111.7338899260758,0.53,8,3,6,0.318,9154.79095416581,0,0.455,0.575,71.78060529715971,708.6096973514201
CUST_3652,279-13-3810,41,67226.98,5602.248333333333,0,78,7.244022900746057,1220.95,218.39627048213652,574.45,1861.59,21958.35,545.0614234504088,0.288,7,11,13,0.239,13407.63516432075,1,0.335,1.012,104.63923203342358,624.8203839832881
CUST_3653,120-65-8272,34,60239.5,5019.958333333333,1000,36,61.87278928751262,1307.1,127.03023350143978,25984.21,9597.11,550.48,553.9370087901135,0.88,8,2,9,0.162,10661.071493770842,2,0.018,1.978,53.74098769091842,782.8895061545408
CUST_3654,677-68-7192,18,22868.5,1905.7083333333333,500,180,81.7682958091147,1460.85,182.4951666660475,18705.9,2319.45,221.25,750.995507803983,0.359,6,10,0,0.871,12085.431886315355,0,0.043,0.373,-7.229750001285962,714.7248750006431
CUST_3655,627-26-8507,25,45294.58,3774.5483333333336,1000,254,71.44426068866312,1469.87,66.59451298084775,19276.13,4435.75,18543.1,557.3873707706994,0.516,0,1,6,1.011,1985.1937270060628,0,0.422,1.022,0.5328332541699621,850.0
CUST_3656,861-96-2377,37,62721.43,5226.785833333333,0,283,70.36113348118195,1274.41,187.85967632652032,5338.11,6076.7,23183.09,580.6247453318282,0.05,11,0,1,1.079,17115.16559592482,1,0.379,0.133,41.13773711998353,668.6911314400082
CUST_3657,174-43-6024,44,11791.0,982.5833333333334,0,297,16.893525592081758,1396.88,138.38554712284335,22431.82,9831.04,3160.67,614.5283363043477,0.866,0,1,15,0.514,7551.279913619182,2,0.32,0.361,23.131224783899366,836.9543876080503
CUST_3658,893-75-6756,44,29293.56,2441.13,100,258,35.91375580999722,1813.21,215.6575722708191,4512.89,4534.8,3645.08,762.4421656718359,0.488,3,3,6,1.077,8510.317275144804,4,0.15,0.495,48.384878724840554,717.1075606375797
CUST_3659,418-96-6672,55,19541.76,1628.4799999999998,0,11,47.10321020939757,1364.35,270.70378977210936,2143.55,1179.24,847.27,268.726508112064,0.65,11,10,8,0.135,7100.702834467921,5,0.057,0.611,84.49408472825843,552.7729576358707
CUST_3660,797-88-6897,28,38440.38,3203.365,0,29,35.76710287028528,1186.58,213.7874682800196,4969.01,3598.02,3157.27,509.9966699096977,0.713,1,11,7,0.017,10561.81529133035,2,0.095,1.343,52.32139078296044,730.8493046085198
CUST_3661,882-51-2116,29,70754.64,5896.22,0,266,26.80249930704087,1383.27,196.28634798275743,14194.95,4858.66,20530.3,349.99779889627524,0.941,8,3,8,0.627,15280.819607230176,3,0.295,2.796,-15.479055305670897,777.2095276528354
CUST_3662,796-96-5027,35,65965.29,5497.107499999999,0,258,58.3823174531385,1526.26,173.99439731858456,6621.93,5976.0,18002.81,694.7216976954846,0.2,3,6,13,0.65,8609.758671286376,3,0.283,0.5,-2.678526684507121,719.0392633422537
CUST_3663,364-45-6064,18,39891.85,3324.320833333333,100,162,69.93483003294428,1819.79,186.00297905924342,5491.64,4389.77,18774.44,506.7712334515826,0.081,4,2,0,0.825,9301.883696930872,1,0.483,0.114,24.724819868446378,715.6675900657768
CUST_3664,563-45-6938,35,70578.82,5881.568333333334,500,146,22.072028690905707,762.06,186.75203282344907,23953.04,476.28,33781.73,335.49121801687306,0.166,1,6,7,0.389,14204.275740258337,2,0.483,0.988,77.28877747453245,695.1156112627338
CUST_3665,196-79-9265,33,63268.03,5272.3358333333335,500,231,70.75835737081132,544.22,200.8066824417895,8247.03,10032.96,18221.41,933.3676396804303,0.754,8,11,11,0.428,11191.822437609757,0,0.303,2.514,70.6796534707411,704.3401732646295
CUST_3666,435-77-5853,43,75502.58,6291.881666666667,100,220,54.46506100246259,1282.93,223.84865846262895,16499.07,13105.94,31765.17,854.8630742528983,0.173,7,3,1,0.121,0.0,2,0.432,0.419,44.360219508167184,663.6498902459164
CUST_3667,176-89-8933,45,48229.08,4019.09,1000,198,82.46066589812587,621.89,161.59864304052581,26362.87,1371.0,19587.02,855.9542138319247,0.526,6,8,8,0.722,6713.141797434568,5,0.424,2.355,115.16924055432692,599.4153797228365
CUST_3668,320-15-7474,39,60781.54,5065.128333333333,0,241,65.89661627584562,1100.32,257.3700973954277,8931.63,4128.21,22865.3,892.9879639126892,0.721,11,6,6,0.228,14033.30918992144,4,0.391,2.146,106.74946004056775,598.495269979716
CUST_3669,443-12-2843,35,117436.42,9786.368333333334,1000,145,52.59787616902787,1924.38,189.25950059618185,18179.7,6357.19,25679.71,676.6367319947187,0.727,6,1,14,0.449,13388.568635617574,4,0.224,2.691,11.406584659657248,790.0667076701715
CUST_3670,173-69-5349,39,43808.53,3650.710833333333,0,25,52.75462185355516,1201.38,200.71569106601078,8519.24,4479.91,8529.66,702.1002659306888,0.436,11,8,0,0.47,11638.034351285954,2,0.211,0.897,56.16921253608772,610.5553937319561
CUST_3671,932-61-4818,27,48700.36,4058.3633333333332,100,123,50.0426054506331,1205.77,264.3015469058248,2880.29,4051.04,6431.71,448.66845111168465,0.714,7,8,3,0.276,7483.396549760551,1,0.141,1.603,99.4217090281574,689.9491454859212
CUST_3672,861-85-2421,34,46821.96,3901.83,0,273,86.37155806268242,1039.78,93.57168146522432,16511.14,3409.71,21938.31,904.104672837396,0.953,9,1,15,0.282,12568.484937354915,1,0.488,2.623,79.84731415035937,771.3863429248204
CUST_3673,444-81-7890,35,48189.93,4015.8275,0,288,62.2410887632425,1802.02,72.72458713016758,4279.16,7669.13,20105.45,553.4303271375053,0.077,9,7,8,0.151,4733.030108226824,1,0.429,0.123,21.57963408267812,638.6201829586611
CUST_3674,935-37-7025,34,61162.06,5096.838333333333,0,82,42.64030045644642,1369.32,219.47391609426745,1059.88,3808.18,5416.38,332.64534623146477,0.688,6,6,11,0.063,5030.909448740213,1,0.094,1.84,66.77188663457788,760.414056682711
CUST_3675,214-66-6113,33,51162.17,4263.514166666667,0,233,61.38558034690134,1012.8,200.42340218605253,1669.97,4365.0,6458.28,631.7493882528256,0.546,9,0,9,1.033,5477.944467102673,4,0.139,1.476,-7.24700891365182,744.5435044568259
CUST_3676,327-75-3865,29,22703.01,1891.9174999999998,0,43,59.32174596510641,1791.98,274.29226843384566,30932.33,5138.87,6598.94,393.8060068685435,0.252,6,11,3,0.328,0.0,1,0.308,0.191,54.954194240390244,624.142902879805
CUST_3677,625-25-7185,25,50360.98,4196.748333333334,0,254,41.543633005926566,1274.07,143.7446925900765,30977.89,7455.39,10414.64,779.4555107922113,0.342,5,11,6,0.483,13811.323806085418,0,0.222,0.704,-11.566916275287253,716.7634581376436
CUST_3678,564-31-1065,33,39473.81,3289.4841666666666,0,247,33.59703782726717,1034.01,224.28032652338692,9785.92,6516.78,4221.68,732.992568277585,0.845,8,0,15,1.136,7697.248136085318,3,0.126,1.543,50.31901805875038,775.3504909706248
CUST_3679,266-82-9594,41,15429.62,1285.8016666666667,0,27,73.63908195103072,364.74,182.01248618999094,3504.5,1222.7,6103.62,762.8918503063143,0.608,3,7,14,0.445,10128.29589854619,2,0.445,1.205,31.744945831238937,732.1275270843805
